AsOfDate,DataSource,Nsp_Account_Id,Account_Symbol,Src_Sec_Id,sds_id,Units,Market_Price,Market_Value_Amt_Func,Market_Value_Amt_Rpt,Market_Value_Amt_Lcl,WeightFunc,Amort_Value,Src_Ticker_Symbol,AccruedIncome_Func,AccruedIncome_Rpt,AccruedIncome_Lcl,SecIdtype,SecClassId,Contract_size,Trading_Units,Custom_Sec_Ind,Amort_Price,Reconciled_Flg,Func_Currency_Cd,Func_Currency_Id,Src_MarketValue_Local_Currency_Cd,Src_MarketValue_Local_Currency_Id,Src_Income_Local_Currency_Cd,Src_Income_local_Currency_Id,Short_Term_Flg,Src_Account_Nbr,Dup_Account_Symbol,Major_Issue_Cd,Minor_Issue_Cd,Is_Active,Valid_Start_Dt,Originating_Inc_Curr_Cd,Originating_Principal_Curr_Cd,ISSUE_TYPE_CD,SCREEN_GRP_CD,Src_Functional_Currency_Cd,Src_Futures_GainLoss_Amt_Func,Src_Futures_GainLoss_Amt_Rpt,Swap_Ind,Primary_Spread,Primary_Spread_Type,Effective_Spread,Effective_Spread_Type,Sec_class_Lvl1_cd,Sec_class_Lvl1,Sec_class_Lvl2_cd,Sec_class_Lvl2,Sec_class_Lvl3_cd,Sec_class_Lvl3,SRC_LIN,SRC_LOANXID,CINS,CUSIP,IDBBUNIQUE,ISIN,SEDOL1,SEDOL2,TICKER,EXCHANGE_CD,PARAMOUNT_FUNC,PARAMOUNT_RPT,TKR_AND_EXCH_CD,BookValue_Func,BookValue_Rpt,BookValue_Lcl,Cost_Func,Cost_Rpt,Cost_Lcl,OPS_Notional_Amt,OPS_Notional_Amt_Curr,IDBBGLOBAL,EXPOSURE_FUNC,EXPOSURE_LCL,EXPOSURE_RPT,BALOFFBALVAL_FUNC,BALOFFBALVAL_LCL,BALOFFBALVAL_RPT,BANK_LOAN_OUTSTANDING,SRC_OSI_ID,NET_VM_FUNC,NET_VM_LCL,NET_VM_RPT
20201104,SCD,2,LATFCALFS,76827WAP5,,2000000,113.881,2277620,2277620,2277620,0.422447,1299.51,,12444.44,12444.44,12444.44,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,76827WAP5,FF000FF461F,US76827WAP59,,,RVIPWR,,,,,2276720,2276720,2276720,2276720,2276720,2276720,0,,BBG00X0TXSV1,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,76827WAQ3,,1400000,113.42,1587880,1587880,1587880,0.294516,1179.34,,8711.11,8711.11,8711.11,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,76827WAQ3,FF000FF4620,US76827WAQ33,,,RVIPWR,,,,,1587068,1587068,1587068,1587068,1587068,1587068,0,,BBG00X0TXSW0,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,76912DAB4,,1500000,108.24,1623600,1623600,1623600,0.301141,-17161.84,,36895.83,36895.83,36895.83,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,76912DAB4,FF000ECCCD4,US76912DAB47,,,RIVTRN,,,,,1733910,1733910,1733910,1733910,1733910,1733910,0,,BBG004RX7WN6,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,76912DAJ7,,1000000,84.463,844630,844630,844630,0.15666,75203.99,,0,0,0,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,76912DAJ7,FF000ECCCDB,US76912DAJ72,,,RIVTRN,,,,,678750,678750,678750,678750,678750,678750,0,,BBG004RX7XD5,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,777870VX1,,1000000,114.194,1141940,1141940,1141940,0.211804,-15191.36,,8888.89,8888.89,8888.89,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,777870VX1,FF000F1CCBA,US777870VX14,,,ROSGEN,,,,,1061650,1061650,1061650,1061650,1061650,1061650,0,,BBG009QNNVB5,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,785843AR4,,830000,107.333,890863.9,890863.9,890863.9,0.165235,-5160.1,,14202.22,14202.22,14202.22,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,785843AR4,FF000FC61E1,US785843AR48,,,SACGEN,,,,,964792,964792,964792,964792,964792,964792,0,,BBG00PWZ31X9,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,785843AU7,,800000,106.223,849784,849784,849784,0.157616,-4460.87,,13688.89,13688.89,13688.89,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,785843AU7,FF000FC61E4,US785843AU76,,,SACGEN,,,,,911656,911656,911656,911656,911656,911656,0,,BBG00PWZ3212,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,786073AW6,,1000000,112.142,1121420,1121420,1121420,0.207998,-2033.48,,21388.89,21388.89,21388.89,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,786073AW6,FF000FA8B14,US786073AW65,,,SCMFAC,,,,,1105750,1105750,1105750,1105750,1105750,1105750,0,,BBG00M6HGXV3,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,786107PF3,,1130000,114.588,1294844.4,1294844.4,1294844.4,0.240164,-8475.48,,19461.11,19461.11,19461.11,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,786107PF3,FF000F5AA13,US786107PF36,,,SACAPT,,,,,1237158.4,1237158.4,1237158.4,1237158.4,1237158.4,1237158.4,0,,BBG00FH3HSH3,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,794896FG0,,1000000,116.059,1160590,1160590,1160590,0.215263,-1005.15,,10444.44,10444.44,10444.44,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,794896FG0,FF000FE06B3,US794896FG02,,,SALSCD,,,,,1191500,1191500,1191500,1191500,1191500,1191500,0,,BBG00SK819R8,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,796472DC9,,1640000,49.72,815408,815408,815408,0.15124,62725.72,,0,0,0,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,796472DC9,FF000FA18DC,US796472DC96,,,SBTSCD,,,,,625381.2,625381.2,625381.2,625381.2,625381.2,625381.2,0,,BBG00LJZDG23,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,796472DD7,,1795000,47.5,852625,852625,852625,0.158143,65844.66,,0,0,0,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,796472DD7,FF000FA18DD,US796472DD79,,,SBTSCD,,,,,654816,654816,654816,654816,654816,654816,0,,BBG00LJZDG32,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,796472DE5,,2600000,45.404,1180504,1180504,1180504,0.218957,91452.03,,0,0,0,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,796472DE5,FF000FA18DE,US796472DE52,,,SBTSCD,,,,,907218,907218,907218,907218,907218,907218,0,,BBG00LJZDG41,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,796714DW0,,860000,128.396,1104205.6,1104205.6,1104205.6,0.204805,-19566.57,,4061.11,4061.11,4061.11,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,796714DW0,FF000FC09D0,US796714DW09,,,SBDEDU,,,,,1075447.2,1075447.2,1075447.2,1075447.2,1075447.2,1075447.2,0,,BBG00PF9TPZ3,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,797049AH6,,2000000,106.834,2136680,2136680,2136680,0.396306,-16658.39,,68444.44,68444.44,68444.44,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,797049AH6,FF000E7C476,US797049AH62,,,SBT,,,,,2085020,2085020,2085020,2085020,2085020,2085020,0,,BBG001YKLB52,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,797214CF8,,975000,111.766,1089718.5,1089718.5,1089718.5,0.202118,-3601.99,,8666.67,8666.67,8666.67,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,797214CF8,FF000F29253,US797214CF87,,,SCMGEN,,,,,1041612,1041612,1041612,1041612,1041612,1041612,0,,BBG00BGZ2LK9,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,79730CJB1,,1000000,124.288,1242880,1242880,1242880,0.230526,-3477.58,,13055.56,13055.56,13055.56,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,79730CJB1,FF000FAF226,US79730CJB19,,,SDOWTR,,,,,1131580,1131580,1131580,1131580,1131580,1131580,0,,BBG00MSH9NP6,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,797330AP2,,1510000,105.201,1588535.1,1588535.1,1588535.1,0.294637,-761.09,,25837.78,25837.78,25837.78,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,797330AP2,FF000F94147,US797330AP29,,,SDGGEN,,,,,1547667.2,1547667.2,1547667.2,1547667.2,1547667.2,1547667.2,0,,BBG00K96NY48,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,7973557K4,,1000000,108.082,1080820,1080820,1080820,0.200468,-120.28,,11194.44,11194.44,11194.44,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,7973557K4,FF000FB927C,US7973557K44,,,SDGSCD,,,,,1008190,1008190,1008190,1008190,1008190,1008190,0,,BBG00NWRGWJ6,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,79739GEK8,,1000000,110.043,1100430,1100430,1100430,0.204105,-53080.95,,17222.22,17222.22,17222.22,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,79739GEK8,FF000EB96B2,US79739GEK85,,,SDGAPT,,,,,1138200,1138200,1138200,1138200,1138200,1138200,0,,BBG003WMWJ75,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,79739GGP5,,2000000,115.701,2314020,2314020,2314020,0.429198,-12327.23,,34444.44,34444.44,34444.44,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,79739GGP5,FF000F77A31,US79739GGP54,,,SDGAPT,,,,,2261880,2261880,2261880,2261880,2261880,2261880,0,,BBG00H4FG5V1,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,79739GMC7,,5555000,110.242,6123943.1,6123943.1,6123943.1,1.135853,-4199.38,,76535.56,76535.56,76535.56,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,79739GMC7,FF000FD47D1,US79739GMC77,,,SDGAPT,,,,,6049459.65,6049459.65,6049459.65,6049459.65,6049459.65,6049459.65,0,,BBG00QVCW194,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,79765R5H8,,750000,118.461,888457.5,888457.5,888457.5,0.164789,617.82,,3500,3500,3500,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,79765R5H8,FF000FF4873,US79765R5H88,,,SFOWTR,,,,,885862.5,885862.5,885862.5,885862.5,885862.5,885862.5,0,,BBG00X28G018,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,79766DCB3,,1430000,102.128,1460430.4,1460430.4,1460430.4,0.270877,-3550.1,,794.44,794.44,794.44,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,79766DCB3,FF000E7E8A5,US79766DCB38,,,SFOAPT,,,,,1439681.1,1439681.1,1439681.1,1439681.1,1439681.1,1439681.1,0,,BBG00217S8V6,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,79766DFE4,,1500000,111.778,1676670,1676670,1676670,0.310984,-22947.91,,833.33,833.33,833.33,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,79766DFE4,FF000EF3EDD,US79766DFE40,,,SFOAPT,,,,,1680165,1680165,1680165,1680165,1680165,1680165,0,,BBG0074FST57,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,79766DKH1,,1000000,118.322,1183220,1183220,1183220,0.219461,-11177.4,,583.33,583.33,583.33,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,79766DKH1,FF000F851B5,US79766DKH16,,,SFOAPT,,,,,1175750,1175750,1175750,1175750,1175750,1175750,0,,BBG00HYC1M26,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,79766DMC0,,1000000,109.605,1096050,1096050,1096050,0.203293,2869.93,,444.44,444.44,444.44,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,79766DMC0,FF000FB05EA,US79766DMC01,,,SFOAPT,,,,,993000,993000,993000,993000,993000,993000,0,,BBG00N1YLRY3,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,79766DNQ8,,1315000,119.443,1570675.45,1570675.45,1570675.45,0.291325,-13220.29,,22647.22,22647.22,22647.22,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,79766DNQ8,FF000FB3C7C,US79766DNQ87,,,SFOAPT,,,,,1538589.45,1538589.45,1538589.45,1538589.45,1538589.45,1538589.45,0,,BBG00NF09TF3,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,79766DRZ4,,1500000,119.057,1785855,1785855,1785855,0.331236,-193.26,,833.33,833.33,833.33,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,79766DRZ4,FF000FC79C6,US79766DRZ41,,,SFOAPT,,,,,1532925,1532925,1532925,1532925,1532925,1532925,0,,BBG00PZSGNP9,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,79766DSA8,,4000000,118.432,4737280,4737280,4737280,0.878658,-11879.44,,2222.22,2222.22,2222.22,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,79766DSA8,FF000FC79C8,US79766DSA80,,,SFOAPT,,,,,4747460,4747460,4747460,4747460,4747460,4747460,0,,BBG00PZSGNR7,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,797679BA4,,1415000,112.967,1598483.05,1598483.05,1598483.05,0.296483,-50104.98,,12577.78,12577.78,12577.78,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,797679BA4,FF000EE7DB5,US797679BA40,,,SFOTRN,,,,,1586568.75,1586568.75,1586568.75,1586568.75,1586568.75,1586568.75,0,,BBG006HDLPG3,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,797683GM5,,1000000,119.562,1195620,1195620,1195620,0.221761,-71310.83,,19444.44,19444.44,19444.44,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,797683GM5,FF000F09D8F,US797683GM52,,,SFOHGR,,,,,1200580,1200580,1200580,1200580,1200580,1200580,0,,BBG008D4Q796,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,79768HET1,,1250000,115.422,1442775,1442775,1442775,0.267602,-521.99,,4722.22,4722.22,4722.22,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,79768HET1,FF000FA04D2,US79768HET14,,,SFOUTL,,,,,1261762.5,1261762.5,1261762.5,1261762.5,1261762.5,1261762.5,0,,BBG00LFLGFP2,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,79771P3Z6,,1000000,101.55,1015500,1015500,1015500,0.188352,1212.16,,17625,17625,17625,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,79771P3Z6,FF000E6F4EE,US79771P3Z64,,,SFOGEN,,,,,985910,985910,985910,985910,985910,985910,0,,BBG001KWZ5J4,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,79781RET2,,1000000,110.141,1101410,1101410,1101410,0.204287,-11038.08,,13055.56,13055.56,13055.56,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,79781RET2,FF000EEA3A4,US79781RET23,,,SGPMED,,,,,1048460,1048460,1048460,1048460,1048460,1048460,0,,BBG006LXP1H2,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,798111DG2,,1350000,64.942,876717,876717,876717,0.162611,64921.33,,0,0,0,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,798111DG2,FF000C1C702,US798111DG20,,,SJHTRN,,,,,673177.2,673177.2,673177.2,673177.2,673177.2,673177.2,0,,BBG0010Z0RH1,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,798111GC8,,2100000,110.588,2322348,2322348,2322348,0.430743,-7305.73,,33687.5,33687.5,33687.5,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,798111GC8,FF000EF7B62,US798111GC88,,,SJHTRN,,,,,2371362,2371362,2371362,2371362,2371362,2371362,0,,BBG007DMTSZ0,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,798111GD6,,1930000,110.203,2126917.9,2126917.9,2126917.9,0.394495,-3647.49,,30960.42,30960.42,30960.42,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,798111GD6,FF000EF7B63,US798111GD61,,,SJHTRN,,,,,2112416.4,2112416.4,2112416.4,2112416.4,2112416.4,2112416.4,0,,BBG007DMTT06,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,798111GG9,,1185000,114.309,1354561.65,1354561.65,1354561.65,0.251241,-49792.34,,18104.17,18104.17,18104.17,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,798111GG9,FF000EF7B50,US798111GG92,,,SJHTRN,,,,,1353503.6,1353503.6,1353503.6,1353503.6,1353503.6,1353503.6,0,,BBG007DMTL76,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,798111GK0,,4815000,109.868,5290144.2,5290144.2,5290144.2,0.981202,-15578.38,,73562.5,73562.5,73562.5,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,798111GK0,FF000EF7B53,US798111GK05,,,SJHTRN,,,,,5068078.9,5068078.9,5068078.9,5068078.9,5068078.9,5068078.9,0,,BBG007DMTLB1,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,798136SG3,,1500000,101.613,1524195,1524195,1524195,0.282704,-6040.98,,16666.67,16666.67,16666.67,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,798136SG3,FF000E7A67D,US798136SG32,,,SJSAPT,,,,,1534605,1534605,1534605,1534605,1534605,1534605,0,,BBG001WS2TS4,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,798136VU8,,3475000,114.938,3994095.5,3994095.5,3994095.5,0.740815,-18893.89,,30888.89,30888.89,30888.89,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,798136VU8,FF000F68833,US798136VU88,,,SJSAPT,,,,,3973824.65,3973824.65,3973824.65,3973824.65,3973824.65,3973824.65,0,,BBG00GBR1QC0,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,798180AN5,,1000000,101.405,1014050,1014050,1014050,0.188083,4845.49,,680.56,680.56,680.56,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,798180AN5,FF000E70373,US798180AN53,,,SJSGEN,,,,,979070,979070,979070,979070,979070,979070,0,,BBG001LWM8V7,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,798458SC0,,1750000,121.314,2122995,2122995,2122995,0.393768,-12719.09,,23989.58,23989.58,23989.58,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,798458SC0,FF000F6DA0C,US798458SC02,,,SLDSCD,,,,,2029877.5,2029877.5,2029877.5,2029877.5,2029877.5,2029877.5,0,,BBG00GMB0TZ3,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,798458UM5,,650000,115.169,748598.5,748598.5,748598.5,0.138848,856.7,,6788.89,6788.89,6788.89,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,798458UM5,FF000FE5DDC,US798458UM55,,,SLDSCD,,,,,721929,721929,721929,721929,721929,721929,0,,BBG00TTG6TY2,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,799306PG4,,1150000,120.194,1382231,1382231,1382231,0.256373,-6171.51,,13512.5,13512.5,13512.5,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,799306PG4,FF000FA0374,US799306PG45,,,SRFSCD,,,,,1280341,1280341,1280341,1280341,1280341,1280341,0,,BBG00LDV2RD4,,,,0,0,0,0,,0,0,0
20201104,SCD,2,LATFCALFS,799306QE8,,1000000,114.028,1140280,1140280,1140280,0.211496,-962.79,,10444.44,10444.44,10444.44,CUSIP,,1,0.01,N,,N,USD,3,USD,3,USD,3,N,LATFCALFS,LATFCALFS,,,Y,20201105,USD,USD,,,USD,,,N,,,,,SGD,Straight Debt,MUN,Municipal,SBD,Bond,,,,799306QE8,FF000FBE096,US799306QE87,,,SRFSCD,,,,,1078570,1078570,1078570,1078570,1078570,1078570,0,,BBG00P83CQM4,,,,0,0,0,0,,0,0,0
